"id","left_name","right_name","left_odds","right_odds","weight_class","date","fight_id"
6625,"Pat Barry","Shane Del Rosario",220,-270,"265","2012-12-15",
6641,"Benny Alloway","Manny Rodriguez",-250,200,"170","2012-12-14",
6671,"Jon Tuck","Tiequan Zhang",-345,285,"155","2012-11-10",
6604,"Godofredo Pepey","Milton Vieira",170,-200,"145","2013-01-19",5513
6605,"Ronny Markes","Andrew Craig",-350,280,"185","2013-01-19",5514
6606,"Nik Lentz","Diego Nunes",130,-150,"145","2013-01-19",5515
6608,"Iuri Alcântara","Pedro Nobre",-600,475,"135","2013-01-19",5517
6609,"Ildemar Alcântara","Wagner Prado",185,-225,"205","2013-01-19",5518
6610,"Francisco Trinaldo","CJ Keith",-475,375,"155","2013-01-19",5519
6612,"Jim Miller","Joe Lauzon",-195,165,"155","2012-12-29",5521
6614,"Yushin Okami","Alan Belcher",-110,-120,"185","2012-12-29",5523
6615,"Derek Brunson","Chris Leben",135,-155,"185","2012-12-29",5524
6616,"Eddie Wineland","Brad Pickett",-165,140,"135","2012-12-29",5525
6617,"Erik Perez","Byron Bloodworth",-500,375,"135","2012-12-29",5526
6618,"Jamie Varner","Melvin Guillard",125,-145,"155","2012-12-29",5527
6619,"Myles Jury","Michael Johnson",210,-255,"155","2012-12-29",5528
6621,"Max Holloway","Leonard Garcia",-475,350,"145","2012-12-29",5530
6622,"John Moraga","Chris Cariaso",-150,125,"125","2012-12-29",5531
6624,"Colton Smith","Mike Ricci",260,-320,"170","2012-12-15",5533
6626,"Dustin Poirier","Jonathan Brookins",-325,250,"145","2012-12-15",5535
6627,"Mike Pyle","James Head",-145,120,"170","2012-12-15",5536
6628,"Johnny Bedford","Marcos Vinicius",-270,230,"135","2012-12-15",5537
6629,"Rustam Khabilov","Vinc Pichel",-285,250,"155","2012-12-15",5538
6630,"TJ Waldburger","Nick Catone",-110,-125,"170","2012-12-15",5539
6631,"Hugo Viana","Reuben Duran",110,-135,"135","2012-12-15",5540
6632,"Mike Rio","John Cofer",-125,-110,"155","2012-12-15",5541
6634,"Ross Pearson","George Sotiropoulos",-225,180,"155","2012-12-14",5543
6635,"Robert Whittaker","Brad Scott",-255,210,"170","2012-12-14",5544
6636,"Norman Parke","Colin Fletcher",-130,120,"155","2012-12-14",5545
6637,"Hector Lombard","Rousimar Palhares",-225,185,"185","2012-12-14",5546
6638,"Chad Mendes","Yaotzin Meza",-1600,1100,"145","2012-12-14",5547
6639,"Igor Pokrajac","Joey Beltran",-270,220,"205","2012-12-14",5548
6640,"Mike Pierce","Seth Baczynski",-425,350,"170","2012-12-14",5549
6642,"Mike Wilkinson","Brendan Loughnane",-250,210,"155","2012-12-14",5551
6643,"Cody Donovan","Nick Penner",125,-145,"205","2012-12-14",5552
6644,"Benson Henderson","Nate Diaz",-235,185,"155","2012-12-08",5553
6646,"Rory MacDonald","BJ Penn",-320,260,"170","2012-12-08",5555
6647,"Matt Brown","Mike Swick",120,-145,"170","2012-12-08",5556
6648,"Yves Edwards","Jeremy Stephens",195,-235,"155","2012-12-08",5557
6649,"Raphael Assunção","Mike Easton",240,-295,"135","2012-12-08",5558
6650,"Ramsey Nijem","Joe Proctor",-235,195,"155","2012-12-08",5559
6651,"Daron Cruickshank","Henry Martinez",-175,145,"155","2012-12-08",5560
6652,"Abel Trujillo","Marcus LeVesseur",120,-145,"155","2012-12-08",5561
6653,"Dennis Siver","Nam Phan",-305,250,"145","2012-12-08",5562
6654,"Scott Jorgensen","John Albert",-290,240,"135","2012-12-08",5563
6656,"Johny Hendricks","Martin Kampmann",-160,140,"170","2012-11-17",5565
6657,"Francis Carmont","Tom Lawlor",-250,210,"185","2012-11-17",5566
6659,"Pablo Garza","Mark Hominick",245,-285,"145","2012-11-17",5568
6661,"Cyrille Diabate","Chad Griggs",-135,110,"205","2012-11-17",5570
6662,"John Makdessi","Sam Stout",185,-215,"155","2012-11-17",5571
6663,"Antonio Carvalho","Rodrigo Damm",-240,185,"145","2012-11-17",5572
6665,"Ivan Menjivar","Azamat Gashimov",-235,190,"135","2012-11-17",5574
6666,"Darren Elkins","Steven Siler",-115,-115,"145","2012-11-17",5575
6667,"Cung Le","Rich Franklin",325,-400,"185","2012-11-10",5576
6668,"Thiago Silva","Stanislav Nedkov",-375,300,"205","2012-11-10",5577
6669,"Dong Hyun Kim","Paulo Thiago",-295,250,"170","2012-11-10",5578
6670,"Takanori Gomi","Mac Danzig",175,-215,"155","2012-11-10",5579
6672,"Takeya Mizugaki","Jeff Hougland",-450,350,"135","2012-11-10",5581
6673,"Alex Caceres","Motonobu Tezuka",-225,195,"135","2012-11-10",5582
6674,"John Lineker","Yasuhiro Urushitani",-210,180,"125","2012-11-10",5583
6676,"Anderson Silva","Stephan Bonnar",-1000,700,"205","2012-10-13",5585
6677,"Antônio Rodrigo Nogueira","Dave Herman",-230,190,"265","2012-10-13",5586
6678,"Glover Teixeira","Fábio Maldonado",-490,380,"205","2012-10-13",5587
6679,"Jon Fitch","Erick Silva",170,-195,"170","2012-10-13",5588
6680,"Phil Davis","Wagner Prado",-370,300,"205","2012-10-13",5589
6681,"Demian Maia","Rick Story",-125,100,"170","2012-10-13",5590
6682,"Rony Jason","Sam Sicilia",-230,190,"145","2012-10-13",5591
6684,"Diego Brandão","Joey Gambino",-250,200,"145","2012-10-13",5593
6685,"Sérgio Moraes","Renee Forte",-225,185,"170","2012-10-13",5594
6686,"Chris Camozzi","Luiz Cané",125,-150,"185","2012-10-13",5595
6687,"Cristiano Marcello","Reza Madadi",140,-165,"155","2012-10-13",5596
6688,"Antônio Silva","Travis Browne",170,-205,"265","2012-10-05",5597
6689,"Jake Ellenberger","Jay Hieron",-310,260,"170","2012-10-05",5598
6690,"John Dodson","Jussier Formiga",-255,210,"125","2012-10-05",5599
6691,"Justin Edwards","Josh Neer",255,-300,"170","2012-10-05",5600
6692,"Michael Johnson","Danny Castillo",-185,155,"155","2012-10-05",5601
6702,"John Hathaway","John Maguire",-275,230,"170","2012-09-29",5611
6712,"Matt Hamill","Roger Hollett",-360,290,"205","2012-09-22",5621
6655,"Georges St-Pierre","Carlos Condit",-325,260,"170","2012-11-17",5564
6740,"John Moraga","Ulysses Gomez",110,-130,"125","2012-08-04",5649
6749,"Bryan Caraway","Mitch Gagnon",-240,200,"135","2012-07-21",5658
6765,"Cung Le","Patrick Cote",180,-220,"185","2012-07-07",5674
6772,"Shane Roller","John Alessio",-165,140,"155","2012-07-07",5681
6664,"Matthew Riddle","John Maguire",-230,195,"170","2012-11-17",5573
6603,"Khabib Nurmagomedov","Thiago Tavares",-200,165,"155","2013-01-19",5512
6613,"Constantinos Philippou","Tim Boetsch",130,-155,"185","2012-12-29",5522
6611,"Cain Velasquez","Junior Dos Santos",175,-210,"265","2012-12-29",5520
6731,"Mauricio Rua","Brandon Vera",-425,350,"205","2012-08-04",5640
6658,"Rafael Dos Anjos","Mark Bocek",-215,185,"155","2012-11-17",5567
6822,"Stipe Miocic","Shane Del Rosario",-170,145,"265","2012-05-26",
6901,"Issei Tamura","Tiequan Zhang",190,-230,"66","2012-02-25",
6787,"Brian Ebersole","TJ Waldburger",-240,195,"170","2012-06-22",5696
6792,"Steven Siler","Joey Gambino",105,-125,"145","2012-06-22",5701
6797,"Demetrious Johnson","Ian McCall",-125,-105,"125","2012-06-08",5706
6807,"Henry Martinez","Bernardo Magalhães",-240,200,"155","2012-06-08",5716
6812,"Max Holloway","Pat Schilling",-150,125,"145","2012-06-01",5721
6817,"Joe Proctor","Jeremy Larsen",-290,240,"155","2012-06-01",5726
6827,"Dan Hardy","Duane Ludwig",-135,110,"170","2012-05-26",5736
6832,"Amir Sadollah","Jorge Lopez",-130,110,"170","2012-05-15",5741
6837,"Brad Tavares","Dongi Yang",-160,140,"185","2012-05-15",5746
6847,"Michael Johnson","Tony Ferguson",270,-320,"155","2012-05-05",5756
6852,"Dennis Bermudez","Pablo Garza",-120,-110,"145","2012-05-05",5761
6857,"Ben Rothwell","Brendan Schaub",195,-245,"265","2012-04-21",5766
6861,"Travis Browne","Chad Griggs",-310,255,"265","2012-04-21",5770
6868,"Brian Stann","Alessio Sakara",-420,325,"185","2012-04-14",5777
6871,"John Maguire","DaMarques Johnson",-180,155,"170","2012-04-14",5780
6874,"Cyrille Diabate","Tom DeBlass",170,-200,"205","2012-04-14",5783
6877,"Simeon Thoresen","Besam Yousef",-335,280,"170","2012-04-14",5786
6880,"Joseph Benavidez","Yasuhiro Urushitani",-850,620,"125","2012-03-02",5789
6883,"James Te Huna","Aaron Rosa",-350,300,"205","2012-03-02",5792
6886,"Andrew Craig","Kyle Noke",230,-280,"185","2012-03-02",5795
6889,"Shawn Jordan","Oli Thompson",-225,180,"265","2012-03-02",5798
6892,"Mark Hunt","Cheick Kongo",225,-275,"120","2012-02-25",5801
6895,"Hatsu Hioki","Bart Palaszewski",-185,155,"66","2012-02-25",5804
6904,"Ronny Markes","Aaron Simpson",-135,110,"185","2012-02-15",5813
6907,"Ivan Menjivar","John Albert",-245,200,"135","2012-02-15",5816
6910,"Tim Means","Bernardo Magalhães",105,-130,"155","2012-02-15",5819
6913,"Josh Koscheck","Mike Pierce",-280,235,"170","2012-02-04",5822
6916,"Dustin Poirier","Max Holloway",-545,425,"145","2012-02-04",5825
6922,"Rashad Evans","Phil Davis",-225,185,"205","2012-01-28",5831
6925,"Evan Dunham","Nik Lentz",-390,310,"155","2012-01-28",5834
6928,"Charles Oliveira","Eric Wisely",-550,450,"145","2012-01-28",5837
6931,"Chris Camozzi","Dustin Jacoby",-150,125,"185","2012-01-28",5840
6934,"Mike Easton","Jared Papazian",-450,350,"135","2012-01-20",5843
6937,"Khabib Nurmagomedov","Kamal Shalorus",-115,-115,"155","2012-01-20",5846
6940,"Daniel Pineda","Pat Schilling",-140,115,"145","2012-01-20",5849
6943,"Vitor Belfort","Anthony Johnson",-135,110,"197","2012-01-14",5852
6946,"Edson Barboza","Terry Etim",-300,245,"155","2012-01-14",5855
6952,"Alistair Overeem","Brock Lesnar",-145,125,"265","2011-12-30",5861
6955,"Alexander Gustafsson","Vladimir Matyushenko",-335,275,"205","2011-12-30",5864
6958,"Danny Castillo","Anthony Njokuani",-190,160,"155","2011-12-30",5867
6967,"Igor Pokrajac","Krzysztof Soszynski",225,-275,"205","2011-12-10",5876
6969,"Dennis Hallman","John Makdessi",145,-170,"158","2011-12-10",5878
6971,"Mark Bocek","Nik Lentz",-150,130,"155","2011-12-10",5880
6973,"John Cholish","Mitch Clarke",-375,305,"155","2011-12-10",5882
6975,"Diego Brandão","Dennis Bermudez",-335,275,"145","2011-12-03",5884
6979,"Marcus Brimage","Stephen Bass",115,-140,"145","2011-12-03",5888
6981,"Roland Delorme","Josh Ferguson",-115,-115,"135","2011-12-03",5890
6983,"Bryan Caraway","Dustin Neace",-460,345,"145","2011-12-03",5892
6985,"Wanderlei Silva","Cung Le",175,-215,"185","2011-11-19",5894
6987,"Martin Kampmann","Rick Story",105,-130,"170","2011-11-19",5896
6989,"Ryan Bader","Jason Brilz",-415,335,"205","2011-11-19",5898
6991,"Chris Weidman","Tom Lawlor",-365,300,"185","2011-11-19",5900
6993,"Miguel Torres","Nick Pace",-400,310,"141","2011-11-19",5902
6995,"Danny Castillo","Shamar Bailey",-380,280,"158","2011-11-19",5904
6997,"Benson Henderson","Clay Guida",-285,235,"155","2011-11-12",5906
6999,"Ricardo Lamas","Cub Swanson",-175,145,"145","2011-11-12",5908
7003,"Alex Caceres","Cole Escovedo",245,-295,"135","2011-11-12",5912
7005,"Aaron Rosa","Matt Lucas",-130,105,"205","2011-11-12",5914
7007,"Renan Barão","Brad Pickett",-135,110,"135","2011-11-05",5916
7009,"Anthony Perosh","Cyrille Diabate",295,-370,"205","2011-11-05",5918
7011,"John Maguire","Justin Edwards",110,-135,"170","2011-11-05",5920
7013,"Michihiro Omigawa","Jason Young",-220,180,"145","2011-11-05",5922
7015,"Chris Cariaso","Vaughan Lee",-215,180,"135","2011-11-05",5924
7018,"Roy Nelson","Mirko Filipović",-240,195,"265","2011-10-29",5927
7020,"Hatsu Hioki","George Roop",-340,280,"145","2011-10-29",5929
7022,"Bart Palaszewski","Tyson Griffin",250,-310,"148","2011-10-29",5931
7024,"Ramsey Nijem","Danny Downes",-205,175,"155","2011-10-29",5933
7028,"José Aldo","Kenny Florian",-420,310,"145","2011-10-08",5937
7030,"Nam Phan","Leonard Garcia",-230,190,"145","2011-10-08",5939
7038,"Dominick Cruz","Demetrious Johnson",-560,415,"135","2011-10-01",5947
7039,"Stefan Struve","Pat Barry",150,-175,"265","2011-10-01",5948
7040,"Anthony Johnson","Charlie Brenneman",-210,180,"170","2011-10-01",5949
7041,"Matt Wiman","Mac Danzig",-225,185,"155","2011-10-01",5950
7043,"Paul Sass","Michael Johnson",150,-180,"155","2011-10-01",5952
7044,"Mike Easton","Byron Bloodworth",-410,320,"138","2011-10-01",5953
7045,"TJ Grant","Shane Roller",155,-185,"155","2011-10-01",5954
7046,"Josh Neer","Keith Wisniewski",-280,230,"170","2011-10-01",5955
7047,"Walel Watson","Joseph Sandoval",-115,-115,"135","2011-10-01",5956
7048,"Jon Jones","Quinton Jackson",-515,400,"205","2011-09-24",5957
7049,"Josh Koscheck","Matt Hughes",-450,350,"170","2011-09-24",5958
7050,"Mark Hunt","Ben Rothwell",300,-360,"265","2011-09-24",5959
7051,"Travis Browne","Rob Broughton",-460,360,"265","2011-09-24",5960
7052,"Nate Diaz","Takanori Gomi",-260,215,"155","2011-09-24",5961
7053,"Tony Ferguson","Aaron Riley",-380,300,"155","2011-09-24",5962
6919,"Matthew Riddle","Henry Martinez",-400,315,"170","2012-02-04",5828
6961,"Diego Nunes","Manvel Gamburyan",-230,190,"145","2011-12-30",5870
6842,"Francisco Rivera","Alex Soto",-240,205,"135","2012-05-15",5751
6964,"Rogerio Nogueira","Tito Ortiz",-265,220,"205","2011-12-10",5873
7091,"Cole Miller","T.J. O'Brien",-475,375,"155","2011-08-14",
7130,"Dave Herman","John Olav Einemo",-150,130,"265","2011-06-11",
7056,"Takeya Mizugaki","Cole Escovedo",-220,185,"135","2011-09-24",5965
7057,"James Te Huna","Ricardo Romero",-155,130,"205","2011-09-24",5966
7058,"Jake Ellenberger","Jake Shields",130,-160,"170","2011-09-17",5967
7059,"Court McGee","Dongi Yang",-185,155,"185","2011-09-17",5968
7061,"Alan Belcher","Jason MacDonald",-300,240,"185","2011-09-17",5970
7062,"Vagner Rocha","Cody McKenzie",-195,165,"155","2011-09-17",5971
7063,"Evan Dunham","Shamar Bailey",-450,350,"155","2011-09-17",5972
7065,"Ken Stone","Donny Walker",-170,145,"135","2011-09-17",5974
7066,"Seth Baczynski","Clay Harvison",-165,140,"170","2011-09-17",5975
7067,"TJ Waldburger","Mike Stumpf",-240,200,"170","2011-09-17",5976
7069,"Justin Edwards","Jorge Lopez",320,-420,"170","2011-09-17",5978
7070,"Anderson Silva","Yushin Okami",-600,440,"185","2011-08-27",5979
7086,"Jared Hamman","CB Dollaway",210,-260,"185","2011-08-14",5995
7072,"Edson Barboza","Ross Pearson",-290,240,"155","2011-08-27",5981
7074,"Stanislav Nedkov","Luiz Cané",200,-245,"205","2011-08-27",5983
7075,"Thiago Tavares","Spencer Fisher",-195,165,"155","2011-08-27",5984
7076,"Rousimar Palhares","Dan Miller",-285,235,"185","2011-08-27",5985
7077,"Paulo Thiago","David Mitchell",-480,360,"170","2011-08-27",5986
7078,"Raphael Assunção","Johnny Eduardo",-160,135,"135","2011-08-27",5987
7079,"Erick Silva","Luis Ramos",-300,250,"170","2011-08-27",5988
7080,"Iuri Alcântara","Felipe Arantes",-500,390,"145","2011-08-27",5989
7081,"Yves Jabouin","Ian Loveland",165,-195,"135","2011-08-27",5990
7082,"Chris Lytle","Dan Hardy",-115,-115,"170","2011-08-14",5991
7083,"Benson Henderson","Jim Miller",150,-175,"155","2011-08-14",5992
7084,"Donald Cerrone","Charles Oliveira",-110,-120,"155","2011-08-14",5993
7085,"Duane Ludwig","Amir Sadollah",325,-400,"170","2011-08-14",5994
7087,"Joseph Benavidez","Eddie Wineland",-300,250,"135","2011-08-14",5996
7088,"Ed Herman","Kyle Noke",115,-140,"185","2011-08-14",5997
7090,"Jimy Hettes","Alex Caceres",-450,350,"145","2011-08-14",5999
7092,"Jacob Volkmann","Danny Castillo",-120,-110,"155","2011-08-14",6001
7093,"Edwin Figueroa","Jason Reinhardt",-450,350,"135","2011-08-14",6002
7094,"Rashad Evans","Tito Ortiz",-410,315,"205","2011-08-06",6030
7095,"Vitor Belfort","Yoshihiro Akiyama",-335,285,"185","2011-08-06",6031
7096,"Brian Ebersole","Dennis Hallman",-130,110,"170","2011-08-06",6032
7098,"Rory MacDonald","Mike Pyle",-280,230,"170","2011-08-06",6034
7100,"Chad Mendes","Rani Yahya",-625,435,"145","2011-08-06",6036
7101,"Ivan Menjivar","Nick Pace",-165,140,"138","2011-08-06",6037
7102,"Johny Hendricks","Mike Pierce",-150,125,"170","2011-08-06",6038
7103,"Mike Brown","Nam Phan",-230,190,"145","2011-08-06",6039
7104,"Rafael Natal","Paul Bradley",115,-140,"185","2011-08-06",6040
7105,"Dominick Cruz","Urijah Faber",-190,155,"135","2011-07-02",6041
7106,"Chris Leben","Wanderlei Silva",170,-200,"185","2011-07-02",6042
7107,"Dennis Siver","Matt Wiman",-125,-105,"155","2011-07-02",6043
7108,"Tito Ortiz","Ryan Bader",485,-625,"205","2011-07-02",6044
7109,"Carlos Condit","Dong Hyun Kim",-115,-115,"170","2011-07-02",6045
7110,"Melvin Guillard","Shane Roller",-295,245,"155","2011-07-02",6046
7112,"Brian Bowles","Takeya Mizugaki",-360,285,"135","2011-07-02",6048
7113,"Aaron Simpson","Brad Tavares",-250,210,"185","2011-07-02",6049
7114,"Anthony Njokuani","Andre Winner",-155,130,"155","2011-07-02",6050
7116,"Cheick Kongo","Pat Barry",-220,180,"265","2011-06-26",6052
7117,"Charlie Brenneman","Rick Story",380,-500,"170","2011-06-26",6053
7118,"Matt Brown","John Howard",230,-290,"170","2011-06-26",6054
7119,"Matt Mitrione","Christian Morecraft",-255,210,"265","2011-06-26",6055
7121,"Javier Vazquez","Joe Stevenson",150,-180,"145","2011-06-26",6057
7122,"Joe Lauzon","Curt Warburton",-325,255,"155","2011-06-26",6058
7123,"Rich Attonito","Daniel Roberts",-110,-120,"170","2011-06-26",6059
7124,"Nik Lentz","Charles Oliveira",140,-160,"155","2011-06-26",6060
7125,"Ricardo Lamas","Matt Grice",-175,150,"145","2011-06-26",6061
7128,"Kenny Florian","Diego Nunes",-250,195,"145","2011-06-11",6064
7129,"Mark Muñoz","Demian Maia",-150,125,"185","2011-06-11",6065
7131,"Donald Cerrone","Vagner Rocha",-800,500,"155","2011-06-11",6067
7132,"Sam Stout","Yves Edwards",-180,160,"155","2011-06-11",6068
7133,"Chris Weidman","Jesse Bongfeldt",-500,400,"185","2011-06-11",6069
7134,"Krzysztof Soszynski","Mike Massenzio",-350,280,"205","2011-06-11",6070
7135,"Nick Ring","James Head",-130,105,"185","2011-06-11",6071
7136,"Dustin Poirier","Jason Young",-350,280,"145","2011-06-11",6072
7137,"Joey Beltran","Aaron Rosa",115,-140,"265","2011-06-11",6073
7138,"Darren Elkins","Michihiro Omigawa",180,-220,"145","2011-06-11",6074
7139,"Tony Ferguson","Ramsey Nijem",-145,120,"170","2011-06-04",6075
7141,"Ed Herman","Tim Credeur",-130,110,"185","2011-06-04",6077
7142,"Kyle Kingsbury","Fábio Maldonado",-190,160,"205","2011-06-04",6078
7143,"Chris Cope","Chuck O'Neil",155,-175,"170","2011-06-04",6079
7144,"Jeremy Stephens","Danny Downes",-420,310,"155","2011-06-04",6080
7145,"George Roop","Josh Grispi",345,-440,"145","2011-06-04",6081
7146,"Shamar Bailey","Ryan McGillivray",-300,245,"170","2011-06-04",6082
7147,"Clay Harvison","Justin Edwards",175,-210,"170","2011-06-04",6083
7148,"Scott Jorgensen","Ken Stone",-480,380,"135","2011-06-04",6084
7151,"Frank Mir","Roy Nelson",-125,-105,"265","2011-05-28",6087
7152,"Travis Browne","Stefan Struve",-135,110,"265","2011-05-28",6088
7153,"Rick Story","Thiago Alves",195,-230,"170","2011-05-28",6089
7064,"Lance Benoist","Matthew Riddle",170,-205,"170","2011-09-17",5973
7055,"Júnior Assunção","Eddie Yagin",125,-150,"145","2011-09-24",5964
7097,"Constantinos Philippou","Jorge Rivera",120,-145,"185","2011-08-06",6033
7120,"Tyson Griffin","Manvel Gamburyan",-255,215,"145","2011-06-26",6056
7149,"Reuben Duran","Francisco Rivera",-235,190,"135","2011-06-04",6085
7068,"Robbie Peralta","Mike Lullo",-140,115,"145","2011-09-17",5977
7071,"Mauricio Rua","Forrest Griffin",-225,185,"205","2011-08-27",5980
7111,"Rafael Dos Anjos","George Sotiropoulos",190,-225,"155","2011-07-02",6047
7216,"Tiequan Zhang","Jason Reinhardt",-310,250,"145","2011-02-26",
7156,"Tim Boetsch","Kendall Grove",115,-140,"185","2011-05-28",6092
7158,"Michael McDonald","Chris Cariaso",-400,340,"135","2011-05-28",6094
7159,"Renan Barão","Cole Escovedo",-380,300,"135","2011-05-28",6095
7161,"José Aldo","Mark Hominick",-600,450,"145","2011-04-30",6097
7162,"Lyoto Machida","Randy Couture",-350,300,"205","2011-04-30",6098
7163,"Vladimir Matyushenko","Jason Brilz",105,-130,"205","2011-04-30",6099
7164,"Benson Henderson","Mark Bocek",-165,-135,"155","2011-04-30",6100
7165,"Rory MacDonald","Nate Diaz",-135,110,"170","2011-04-30",6101
7166,"Jake Ellenberger","Sean Pierson",-210,175,"170","2011-04-30",6102
7167,"Claude Patrick","Daniel Roberts",-130,110,"170","2011-04-30",6103
7169,"Jason MacDonald","Ryan Jensen",-110,-120,"185","2011-04-30",6105
7170,"John Makdessi","Kyle Watson",-180,155,"155","2011-04-30",6106
7171,"Pablo Garza","Yves Jabouin",145,-165,"145","2011-04-30",6107
7173,"Anthony Johnson","Dan Hardy",-175,155,"170","2011-03-26",6109
7174,"Amir Sadollah","DaMarques Johnson",-260,215,"170","2011-03-26",6110
7175,"Chan Sung Jung","Leonard Garcia",-125,-105,"145","2011-03-26",6111
7176,"Mike Russow","Jon Madsen",245,-300,"265","2011-03-26",6112
7177,"Mackens Semerzier","Alex Caceres",-230,195,"145","2011-03-26",6113
7178,"John Hathaway","Kris McCray",-400,320,"170","2011-03-26",6114
7180,"Christian Morecraft","Sean McCorkle",-235,190,"265","2011-03-26",6116
7181,"Johny Hendricks","TJ Waldburger",-380,290,"170","2011-03-26",6117
