"id","name","weight","height","reach","stance","date_of_birth","gender"
601,"CB Dollaway",185,74,76,"Orthodox","1983-08-10","male"
602,"Cody Donovan",205,75,74,"Orthodox","1981-02-20","male"
603,"Rafael Dos Anjos",170,68,70,"Southpaw","1984-10-26","male"
604,"Junior Dos Santos",238,76,77,"Orthodox","1984-01-30","male"
605,"Anderson Dos Santos",135,65,70,"Orthodox","1985-07-24","male"
607,"Tiago dos Santos e Silva",145,69,70,"Orthodox","1987-04-12","male"
608,"Danny Downes",155,72,72,"Orthodox","1986-04-08","male"
610,"Tomasz Drwal",205,73,76,"Orthodox","1982-01-22","male"
611,"Dricus Du Plessis",185,73,76,"Switch","1994-01-14","male"
612,"Emily Ducote",115,62,63,"Orthodox","1994-01-01","male"
613,"Viktoriia Dudakova",115,65,67,"Orthodox","1999-01-26","female"
614,"Todd Duffee",260,75,78,"Orthodox","1985-12-06","male"
615,"Joe Duffy",155,70,73,"Orthodox","1988-02-18","male"
616,"Jessamyn Duke",135,71,73,"Orthodox","1986-06-24","female"
617,"Sedriques Dumas",185,74,79,"Orthodox","1995-08-06","male"
618,"Norma Dumont",145,67,67,"Orthodox","1990-10-01","female"
619,"Chris Duncan",155,70,71,"Orthodox","1993-05-10","male"
620,"Christian Leroy Duncan",185,74,79,"Switch","1995-07-24","male"
621,"Evan Dunham",155,70,70,"Southpaw","1981-12-18","male"
622,"Tom Duquesnoy",135,67,68,"Orthodox","1993-06-21","male"
623,"Albert Duraev",185,71,75,"Orthodox","1989-01-05","male"
624,"Reuben Duran",135,67,71,"Orthodox","1983-07-02","male"
625,"Cody Durden",125,67,67,"Southpaw","1991-03-29","male"
626,"Merab Dvalishvili",135,66,68,"Orthodox","1991-01-10","male"
627,"David Dvorak",125,65,68,"Orthodox","1992-06-05","male"
628,"Matt Dwyer",170,76,76,"Orthodox","1989-12-17","male"
629,"Rolando Dy",145,68,69,"Orthodox","1990-08-11","male"
630,"Marvin Eastman",185,69,73,"Orthodox","1971-06-08","male"
631,"Mike Easton",135,66,70,"Southpaw","1984-01-25","male"
632,"Brian Ebersole",170,72,73,"Southpaw","1980-11-27","male"
634,"Mark Eddiva",145,68,68,"Orthodox","1986-02-16","male"
635,"Frankie Edgar",135,66,68,"Orthodox","1981-10-16","male"
636,"Johnny Eduardo",135,67,71,"Orthodox","1978-08-03","male"
637,"Yves Edwards",155,69,73,"Southpaw","1976-09-30","male"
638,"Justin Edwards",155,70,70,"Orthodox","1983-01-26","male"
639,"Leon Edwards",170,74,74,"Southpaw","1991-08-25","male"
640,"Te Edwards",155,68,72,"Orthodox","1990-09-11","male"
641,"Joselyne Edwards",135,68,70,"Orthodox","1995-09-29","female"
642,"Stephanie Egger",135,66,68,"Orthodox","1988-08-12","female"
643,"Evan Elder",155,70,72,"Switch","1997-04-11","male"
645,"Darren Elkins",145,70,71,"Orthodox","1984-05-16","male"
646,"Jake Ellenberger",170,69,71,"Orthodox","1985-03-28","male"
647,"Joe Ellenberger",155,69,72,"Orthodox","1985-03-28","male"
648,"Tim Elliott",125,67,66,"Southpaw","1986-12-24","male"
649,"Cameron Else",135,69,71,"Switch","1987-04-27","male"
650,"Ramazan Emeev",170,70,76,"Southpaw","1987-05-23","male"
652,"Rob Emerson",155,69,70,"Orthodox","1981-07-30","male"
653,"Jamall Emmers",145,70,74,"Orthodox","1989-07-24","male"
654,"Josh Emmett",145,66,70,"Orthodox","1985-03-04","male"
656,"Oliver Enkamp",170,72,77,"Switch","1991-08-10","male"
657,"Andy Enz",185,75,78,"Orthodox","1991-08-15","male"
658,"Steve Erceg",125,68,68,"Orthodox","1995-07-27","male"
659,"Julian Erosa",145,73,74,"Southpaw","1989-07-31","male"
660,"Jarno Errens",145,71,73,"Orthodox","1994-11-17","male"
661,"Cole Escovedo",135,67,72,"Orthodox","1981-08-30","male"
662,"Efrain Escudero",155,69,71,"Orthodox","1986-01-15","male"
663,"Carla Esparza",115,61,63,"Orthodox","1987-10-10","female"
664,"Jordan Espinosa",125,66,69,"Orthodox","1989-11-08","male"
665,"Jodie Esquibel",115,61,64,"Orthodox","1986-05-07","female"
669,"Terry Etim",155,73,73,"Orthodox","1986-01-11","male"
670,"Sijara Eubanks",125,64,67,"Orthodox","1985-04-27","female"
672,"Rashad Evans",205,72,75,"Orthodox","1979-09-25","male"
673,"Ashlee Evans-Smith",135,68,67,"Orthodox","1987-07-09","female"
674,"Tonya Evinger",135,67,70,"Orthodox","1981-06-04","female"
675,"Movsar Evloev",145,67,72,"Orthodox","1994-02-11","male"
676,"Andre Ewell",145,68,75,"Southpaw","1988-01-21","male"
677,"Jessica Eye",125,66,66,"Orthodox","1986-07-27","female"
678,"Urijah Faber",135,66,67,"Orthodox","1979-05-14","male"
680,"Bartosz Fabinski",170,72,75,"Orthodox","1986-04-26","male"
681,"Zarah Fairn",135,68,72,"Orthodox","1983-12-10","female"
682,"Rinat Fakhretdinov",170,72,74,"Orthodox","1991-09-28","male"
685,"Paul Felder",155,71,70,"Orthodox","1984-04-25","male"
686,"Carlos Felipe",245,72,75,"Orthodox","1995-01-12","male"
687,"Kevin Ferguson",235,74,77,"Orthodox","1974-02-08","male"
688,"Tony Ferguson",155,71,76,"Orthodox","1984-02-12","male"
689,"Gabriella Fernandes",125,66,66,"Southpaw","1993-08-13","female"
690,"Cezar Ferreira",185,73,78,"Southpaw","1985-02-15","male"
691,"Diego Ferreira",155,69,74,"Orthodox","1985-01-18","male"
693,"Brunno Ferreira",185,70,72,"Orthodox","1992-11-04","male"
694,"Andre Fialho",170,72,74,"Orthodox","1994-04-07","male"
695,"Drew Fickett",155,70,70,"Orthodox","1979-12-14","male"
696,"Michal Figlak",155,70,70,"Orthodox","1996-08-15","male"
697,"Deiveson Figueiredo",125,65,68,"Orthodox","1987-12-18","male"
698,"Francisco Figueiredo",125,66,68,"Southpaw","1989-10-23","male"
699,"Edwin Figueroa",135,67,69,"Orthodox","1984-07-31","male"
700,"Jafel Filho",125,67,68,"Orthodox","1993-05-05","male"
701,"Andre Fili",145,71,74,"Orthodox","1990-06-25","male"
702,"Mirko Filipovic",230,74,73,"Southpaw","1974-09-10","male"
703,"Luigi Fioravanti",170,68,70,"Orthodox","1981-01-22","male"
704,"Nick Fiore",155,70,72,"Orthodox","1997-12-10","male"
705,"Manon Fiorot",125,67,65,"Orthodox","1990-02-17","female"
706,"Spencer Fisher",155,67,68,"Southpaw","1976-05-09","male"
707,"Chris Fishgold",145,68,68,"Orthodox","1992-06-06","male"
708,"Jon Fitch",170,72,74,"Orthodox","1978-02-24","male"
709,"Rafael Fiziev",155,68,71,"Switch","1993-03-05","male"
710,"AJ Fletcher",170,70,67,"Switch","1997-02-18","male"
711,"Jimmy Flick",125,67,68,"Orthodox","1990-09-07","male"
715,"Kenny Florian",145,70,74,"Southpaw","1976-05-26","male"
716,"Darrius Flowers",170,69,71,"Orthodox","1994-08-25","male"
717,"Caros Fodor",155,69,74,"Orthodox","1984-01-07","male"
718,"Rob Font",135,68,71,"Orthodox","1987-06-25","male"
719,"Jesse Forbes",185,74,75,"Southpaw","1984-10-24","male"
720,"Jussier Formiga",125,65,67,"Orthodox","1985-04-14","male"
721,"Renee Forte",155,67,71,"Orthodox","1987-03-27","male"
722,"Brianna Fortino",115,60,62,"Southpaw","1993-08-04","female"
723,"Marcel Fortuna",205,73,74,"Orthodox","1985-10-22","male"
724,"Brian Foster",170,69,71,"Orthodox","1984-04-03","male"
725,"Hermes Franca",155,66,71,"Orthodox","1974-08-26","male"
726,"Glaico Franca Moreira",155,72,77,"Orthodox","1991-02-28","male"
728,"Rich Franklin",185,73,76,"Southpaw","1974-10-05","male"
730,"Justin Frazier",265,72,75,"Southpaw","1989-06-15","male"
731,"Josh Fremd",185,76,76,"Orthodox","1994-01-15","male"
732,"Matt Frevola",155,69,71,"Orthodox","1990-06-11","male"
733,"Jinh Yu Frey",115,63,65,"Southpaw","1985-05-20","female"
734,"Sarah Frota",125,66,69,"Southpaw","1987-04-14","female"
735,"Adam Fugitt",170,73,77,"Southpaw","1989-01-12","male"
736,"Riki Fukuda",185,72,73,"Southpaw","1981-01-06","male"
737,"Masio Fullen",145,70,70,"Orthodox","1986-10-06","male"
738,"Ricardo Funch",170,70,74,"Southpaw","1980-08-14","male"
739,"Claudia Gadelha",115,64,63,"Orthodox","1988-12-07","female"
740,"Justin Gaethje",155,71,70,"Orthodox","1988-11-14","male"
741,"Muin Gafurov",135,67,68,"Southpaw","1996-05-17","male"
742,"Mitch Gagnon",135,65,65,"Southpaw","1984-10-10","male"
743,"Mickey Gall",170,74,74,"Switch","1992-01-22","male"
744,"Manvel Gamburyan",135,65,67,"Orthodox","1981-05-08","male"
745,"Mateusz Gamrot",155,70,70,"Southpaw","1990-12-11","male"
746,"Shamil Gamzatov",205,74,76,"Orthodox","1990-08-09","male"
747,"Ciryl Gane",245,76,81,"Orthodox","1990-04-12","male"
748,"Eduardo Garagorri",145,69,70,"Orthodox","1989-05-28","male"
749,"Cody Garbrandt",135,68,65,"Orthodox","1991-07-07","male"
750,"Leonard Garcia",145,70,68,"Orthodox","1979-07-14","male"
751,"Edgar Garcia",170,70,71,"Orthodox","1984-02-22","male"
752,"Alex Garcia",170,69,72,"Orthodox","1987-07-14","male"
753,"Steve Garcia",145,72,75,"Southpaw","1992-05-22","male"
754,"Elias Garcia",125,65,67,"Southpaw","1992-09-13","male"
755,"Rafa Garcia",155,67,70,"Orthodox","1994-08-05","male"
756,"Fernie Garcia",135,67,67,"Orthodox","1992-04-12","male"
758,"Pablo Garza",145,73,73,"Orthodox","1983-09-16","male"
759,"Kelvin Gastelum",170,69,71,"Southpaw","1991-10-24","male"
760,"Willie Gates",125,68,72,"Orthodox","1987-01-21","male"
761,"Melissa Gatto",125,65,69,"Orthodox","1996-05-02","female"
762,"Louis Gaudinot",125,63,63,"Orthodox","1984-08-28","male"
764,"Christos Giagos",155,70,71,"Orthodox","1990-01-23","male"
765,"Joe Giannetti",155,72,74,"Southpaw","1995-07-05","male"
766,"Cody Gibson",135,70,71,"Orthodox","1987-09-11","male"
768,"Thomas Gifford",155,73,75,"Orthodox","1992-07-26","male"
769,"Trevin Giles",170,72,74,"Orthodox","1992-08-06","male"
770,"Gregor Gillespie",155,67,71,"Orthodox","1986-11-13","male"
771,"Micheal Gillmore",170,71,72,"Orthodox","1987-03-28","male"
773,"Ricky Glenn",155,72,70,"Southpaw","1989-04-12","male"
774,"Mark Godbeer",240,76,77,"Orthodox","1983-11-22","male"
775,"Loopy Godinez",115,62,61,"Orthodox","1993-09-06","male"
777,"Hannah Goldy",115,64,61,"Orthodox","1992-05-18","female"
778,"Marcelo Golm",249,75,75,"Orthodox","1992-09-15","male"
779,"Denise Gomes",115,62,63,"Orthodox","1999-12-30","female"
781,"Joey Gomez",135,70,73,"Orthodox","1986-07-21","male"
785,"Silvana Gomez Juarez",115,63,65,"Orthodox","1984-12-06","female"
786,"Takanori Gomi",155,67,70,"Southpaw","1978-09-22","male"
787,"William Gomis",145,72,73,"Southpaw","1997-06-13","male"
788,"Akihiro Gono",170,67,68,"Switch","1974-10-07","male"
789,"Gabriel Gonzaga",242,74,76,"Orthodox","1979-05-18","male"
792,"Jason Gonzalez",155,74,74,"Southpaw","1990-02-28","male"
794,"Erick Gonzalez",155,71,75,"Orthodox","1992-01-20","male"
795,"Lyman Good",170,72,74,"Orthodox","1985-05-26","male"
796,"Jared Gooden",170,72,77,"Orthodox","1993-12-05","male"
797,"Eddie Gordon",185,72,76,"Orthodox","1983-07-22","male"
798,"Jared Gordon",155,69,68,"Orthodox","1988-09-06","male"
799,"Malcolm Gordon",125,67,71,"Switch","1990-05-19","male"
800,"Tresean Gore",185,72,75,"Switch","1994-06-21","male"
801,"Alex Gorgees",155,74,74,"Switch","1995-08-11","male"
802,"Themba Gorimbo",170,73,77,"Orthodox","1991-01-23","male"
803,"Jonathan Goulet",170,72,73,"Orthodox","1979-07-13","male"
804,"Thibault Gouti",155,70,72,"Orthodox","1987-02-27","male"
805,"Wilson Gouveia",185,73,76,"Orthodox","1978-10-03","male"
806,"Damian Grabowski",241,73,75,"Orthodox","1980-05-12","male"
807,"Roger Gracie",185,76,79,"Orthodox","1981-09-26","male"
808,"Kron Gracie",145,69,70,"Southpaw","1988-07-11","male"
809,"Miranda Granger",115,67,68,"Orthodox","1992-04-13","female"
810,"TJ Grant",155,70,72,"Orthodox","1984-02-26","male"
811,"Davey Grant",135,68,69,"Orthodox","1985-12-18","male"
812,"Dwight Grant",185,73,76,"Switch","1984-09-14","male"
813,"Alexa Grasso",125,65,66,"Orthodox","1993-08-09","female"
757,"Ian Machado Garry",170,75,74,"Orthodox","1997-11-17","male"
814,"Tony Gravely",135,65,69,"Orthodox","1991-09-28","male"
815,"Michael Graves",170,70,71,"Orthodox","1991-01-08","male"
818,"Bobby Green",155,70,71,"Orthodox","1986-09-09","male"
819,"Desmond Green",155,70,73,"Southpaw","1989-10-11","male"
820,"Gabe Green",170,70,73,"Switch","1993-05-02","male"
821,"Maurice Greene",258,79,80,"Orthodox","1986-07-05","male"
822,"Matt Grice",145,68,70,"Orthodox","1981-07-29","male"
823,"Forrest Griffin",205,75,77,"Orthodox","1979-03-16","male"
824,"Tyson Griffin",145,66,68,"Orthodox","1984-04-20","male"
825,"Max Griffin",170,71,76,"Orthodox","1985-11-29","male"
826,"Jordan Griffin",145,70,73,"Southpaw","1990-02-28","male"
827,"Chad Griggs",205,73,73,"Orthodox","1978-05-15","male"
828,"Maxim Grishin",205,75,78,"Orthodox","1984-05-02","male"
829,"Josh Grispi",145,71,74,"Orthodox","1988-10-14","male"
830,"Kendall Grove",185,78,79,"Orthodox","1982-11-12","male"
831,"Chris Gruetzemacher",155,68,68,"Orthodox","1986-06-16","male"
832,"Vik Grujic",170,71,73,"Orthodox","1977-02-06","male"
833,"Mike Grundy",145,67,72,"Orthodox","1987-01-03","male"
834,"Wang Guan",145,69,71,"Orthodox","1986-03-14","male"
835,"Shannon Gugerty",155,70,71,"Orthodox","1981-12-30","male"
836,"Clay Guida",155,67,70,"Orthodox","1981-12-08","male"
837,"Melvin Guillard",155,69,71,"Orthodox","1983-03-30","male"
838,"Marcelo Guimaraes",185,72,73,"Orthodox","1983-06-25","male"
839,"John Gunderson",155,69,69,"Orthodox","1979-01-05","male"
840,"John Gunther",155,69,72,"Orthodox","1985-11-24","male"
841,"Jorge Gurgel",155,67,69,"Orthodox","1977-01-25","male"
843,"Alexander Gustafsson",205,77,79,"Orthodox","1987-01-15","male"
844,"Chris Gutierrez",135,69,67,"Orthodox","1991-04-22","male"
846,"Mike Guymon",170,72,74,"Orthodox","1974-09-17","male"
848,"Jake Hadley",125,67,70,"Southpaw","1996-08-03","male"
849,"Damir Hadzovic",155,69,70,"Orthodox","1986-08-08","male"
850,"Bassil Hafez",170,71,72,"Orthodox","1992-01-31","male"
851,"Tim Hague",260,76,76,"Orthodox","1983-05-09","male"
852,"Uriah Hall",185,72,79,"Orthodox","1984-07-31","male"
853,"Ryan Hall",145,70,70,"Southpaw","1985-02-22","male"
854,"Dennis Hallman",155,69,72,"Orthodox","1975-12-02","male"
855,"Piotr Hallmann",155,69,71,"Orthodox","1987-08-25","male"
856,"Seo Hee Ham",115,62,62,"Southpaw","1987-03-08","female"
857,"Matt Hamill",205,73,76,"Orthodox","1976-10-05","male"
858,"Anthony Hamilton",260,77,76,"Orthodox","1980-04-14","male"
860,"Jared Hamman",185,75,75,"Orthodox","1982-03-07","male"
861,"Kay Hansen",115,62,63,"Orthodox","1999-08-14","female"
862,"Nasrat Haqparast",155,70,72,"Southpaw","1995-08-22","male"
864,"Antoni Hardonk",245,76,78,"Orthodox","1976-02-05","male"
865,"Dan Hardy",170,72,74,"Orthodox","1982-05-17","male"
866,"Veronica Hardy",125,64,64,"Southpaw","1995-10-30","female"
867,"Greg Hardy",265,77,80,"Orthodox","1988-07-28","male"
868,"Gerald Harris",185,71,77,"Southpaw","1979-11-19","male"
869,"Phil Harris",125,64,65,"Orthodox","1983-09-04","male"
870,"Walt Harris",250,77,77,"Southpaw","1983-06-10","male"
871,"Carlston Harris",170,72,76,"Orthodox","1987-07-09","male"
872,"Dale Hartt",155,70,69,"Orthodox","1979-04-04","male"
873,"Clay Harvison",170,73,74,"Orthodox","1980-09-25","male"
875,"John Hathaway",170,73,75,"Orthodox","1987-07-23","male"
876,"Phil Hawes",185,72,77,"Orthodox","1989-01-08","male"
877,"Dustin Hazelett",170,73,76,"Orthodox","1986-04-29","male"
878,"James Head",170,73,73,"Orthodox","1984-02-09","male"
879,"Pat Healy",155,72,72,"Orthodox","1983-07-20","male"
880,"David Heath",205,71,72,"Orthodox","1976-02-10","male"
881,"Jake Hecht",170,72,73,"Orthodox","1984-02-09","male"
882,"Nick Hein",155,66,66,"Southpaw","1984-04-24","male"
883,"Ian Heinisch",185,71,72,"Orthodox","1988-08-05","male"
884,"Marcin Held",155,69,71,"Orthodox","1992-01-18","male"
885,"Dan Henderson",185,71,74,"Orthodox","1970-08-24","male"
886,"Benson Henderson",170,69,70,"Southpaw","1983-11-16","male"
887,"Johny Hendricks",185,69,69,"Southpaw","1983-09-12","male"
888,"Luis Henrique",243,74,74,"Orthodox","1993-08-21","male"
890,"Danny Henry",145,72,73,"Orthodox","1988-07-17","male"
891,"Victor Henry",135,67,68,"Switch","1987-05-04","male"
892,"Jai Herbert",155,73,77,"Orthodox","1988-05-13","male"
893,"Ed Herman",205,73,77,"Orthodox","1980-10-02","male"
894,"Dave Herman",242,76,77,"Orthodox","1984-10-03","male"
895,"Jack Hermansson",185,73,77,"Orthodox","1988-06-10","male"
896,"Alexander Hernandez",155,69,72,"Orthodox","1992-10-01","male"
897,"Anthony Hernandez",185,72,75,"Orthodox","1993-10-18","male"
898,"Nohelin Hernandez",135,70,71,"Orthodox","1994-03-01","male"
899,"Carlos Hernandez",125,68,67,"Orthodox","1993-10-25","male"
900,"Geane Herrera",125,65,66,"Orthodox","1990-05-27","male"
901,"Alvaro Herrera Mendoza",155,72,74,"Orthodox","1990-05-14","male"
902,"Felice Herrig",115,64,65,"Orthodox","1984-09-18","female"
903,"Heath Herring",250,76,78,"Orthodox","1978-03-02","male"
904,"Clint Hester",205,74,77,"Orthodox","1986-11-21","male"
905,"Jimy Hettes",145,69,71,"Southpaw","1987-06-09","male"
907,"Jay Hieron",170,72,75,"Orthodox","1976-07-29","male"
908,"Brady Hiestand",135,68,71,"Orthodox","1999-04-30","male"
909,"Jason High",155,68,73,"Southpaw","1981-10-12","male"
910,"Corey Hill",155,76,80,"Orthodox","1978-10-03","male"
911,"Angela Hill",115,63,64,"Orthodox","1985-01-12","female"
912,"Jamahal Hill",205,76,79,"Southpaw","1991-05-19","male"
914,"Hatsu Hioki",145,71,73,"Orthodox","1983-07-18","male"
915,"Kuniyoshi Hironaka",168,70,70,"Orthodox","1976-06-17","male"
916,"Mizuto Hirota",155,67,67,"Orthodox","1981-05-05","male"
917,"Matt Hobar",135,70,70,"Southpaw","1987-01-07","male"
919,"Andrew Holbrook",155,71,70,"Southpaw","1986-02-06","male"
920,"Kevin Holland",170,75,81,"Orthodox","1992-11-05","male"
921,"Max Holloway",145,71,69,"Orthodox","1991-12-04","male"
922,"Holly Holm",135,68,69,"Southpaw","1981-10-17","female"
923,"Joseph Holmes",185,76,80,"Orthodox","1995-07-04","male"
924,"Kurt Holobaugh",155,71,70,"Orthodox","1986-09-08","male"
925,"Paddy Holohan",125,70,69,"Orthodox","1988-05-03","male"
926,"Scott Holtzman",155,69,69,"Orthodox","1983-09-30","male"
927,"Sabah Homasi",170,72,72,"Orthodox","1988-10-19","male"
928,"Mark Hominick",145,68,68,"Orthodox","1982-07-22","male"
929,"Barb Honchak",125,64,65,"Orthodox","1979-08-30","female"
933,"Dan Hooker",155,72,75,"Switch","1990-02-13","male"
934,"Chase Hooper",155,73,74,"Southpaw","1999-09-13","male"
935,"Darrell Horcher",155,70,70,"Southpaw","1987-07-28","male"
936,"Yoshinori Horie",145,68,70,"Orthodox","1995-05-10","male"
937,"Kyoji Horiguchi",125,65,66,"Orthodox","1990-10-12","male"
939,"Jeremy Horn",185,73,74,"Orthodox","1975-08-25","male"
941,"Jamey-Lyn Horth",135,67,66,"Orthodox","1990-03-30","female"
942,"Jeff Hougland",135,67,68,"Orthodox","1978-08-02","male"
943,"John Howard",170,67,72,"Orthodox","1983-03-01","male"
944,"Hu Yaozong",185,75,72,"Orthodox","1995-04-07","male"
945,"Carlos Huachin",135,64,67,"Southpaw","1996-06-04","male"
947,"Austin Hubbard",155,70,71,"Orthodox","1991-12-22","male"
949,"Roger Huerta",155,69,70,"Orthodox","1983-05-20","male"
950,"Matt Hughes",170,69,73,"Switch","1973-10-13","male"
951,"Jeff Hughes",250,74,77,"Orthodox","1988-05-17","male"
952,"Sam Hughes",115,65,64,"Orthodox","1992-06-28","female"
953,"Harry Hunsucker",205,74,75,"Orthodox","1989-01-03","male"
954,"Mark Hunt",265,70,72,"Orthodox","1974-03-23","male"
955,"Al Iaquinta",155,70,70,"Orthodox","1987-04-30","male"
956,"Khadis Ibragimov",205,75,78,"Orthodox","1995-05-21","male"
957,"Dan Ige",145,67,71,"Orthodox","1991-08-06","male"
958,"Zelim Imadaev",170,72,76,"Orthodox","1995-01-25","male"
959,"Nassourdine Imavov",185,75,75,"Orthodox","1995-03-01","male"
960,"Naoki Inoue",125,69,71,"Orthodox","1997-06-14","male"
961,"Inoue Mizuki",125,63,65,"Orthodox","1994-08-19","female"
962,"James Irvin",205,74,75,"Orthodox","1978-09-12","male"
963,"Teruto Ishihara",135,67,69,"Southpaw","1991-07-23","male"
964,"Damir Ismagulov",155,70,74,"Orthodox","1991-02-03","male"
965,"Leandro Issa",135,67,69,"Orthodox","1983-09-19","male"
966,"Blagoy Ivanov",250,71,73,"Southpaw","1986-10-09","male"
967,"Anthony Ivy",185,74,74,"Orthodox","1990-01-23","male"
968,"Yves Jabouin",135,67,68,"Orthodox","1979-05-30","male"
969,"Quinton Jackson",205,73,73,"Orthodox","1978-06-20","male"
970,"Damon Jackson",145,71,71,"Switch","1988-08-08","male"
971,"Mike Jackson",170,74,74,"Orthodox","1985-03-22","male"
973,"Montel Jackson",135,70,75,"Southpaw","1992-04-24","male"
975,"Dustin Jacoby",205,75,76,"Orthodox","1988-04-04","male"
976,"Virna Jandiroba",115,63,64,"Orthodox","1988-05-30","female"
977,"Ryan Janes",185,75,76,"Orthodox","1981-08-22","male"
979,"Keith Jardine",185,74,76,"Orthodox","1975-10-31","male"
980,"Rony Jason",145,67,73,"Orthodox","1984-03-21","male"
981,"Jasmine Jasudavicius",125,67,68,"Orthodox","1989-03-01","female"
982,"Yazmin Jauregui",115,63,64,"Orthodox","1999-02-28","female"
983,"Justin Jaynes",145,67,68,"Orthodox","1989-08-10","male"
984,"Joanna Jedrzejczyk",115,66,65,"Orthodox","1987-08-18","female"
986,"Brandon Jenkins",155,72,71,"Switch","1991-09-30","male"
987,"Jack Jenkins",145,67,68,"Switch","1993-11-03","male"
988,"Ryan Jensen",185,73,76,"Orthodox","1977-09-20","male"
990,"Ryan Jimmo",205,73,73,"Orthodox","1981-11-27","male"
993,"Sung Bin Jo",145,72,72,"Orthodox","1992-07-17","male"
994,"Carls John De Tomas",125,65,71,"Southpaw","1996-08-28","male"
995,"Brett Johns",135,67,71,"Orthodox","1992-02-21","male"
996,"Miles Johns",135,67,66,"Orthodox","1994-03-30","male"
997,"Anthony Johnson",205,74,78,"Orthodox","1984-03-06","male"
998,"DaMarques Johnson",170,73,75,"Orthodox","1982-06-28","male"
1000,"Lavar Johnson",240,76,82,"Orthodox","1977-06-11","male"
1001,"Demetrious Johnson",125,63,66,"Orthodox","1986-08-13","male"
1002,"Michael Johnson",155,70,73,"Southpaw","1986-06-04","male"
1003,"Kajan Johnson",155,71,75,"Orthodox","1984-04-21","male"
1004,"Timothy Johnson",265,75,77,"Southpaw","1985-03-13","male"
1005,"Jordan Johnson",205,74,79,"Orthodox","1988-11-18","male"
1008,"Jose Johnson",135,72,71,"Orthodox","1995-05-20","male"
1009,"Charles Johnson",125,69,70,"Switch","1991-01-10","male"
1010,"Liana Jojua",125,64,62,"Orthodox","1995-03-22","female"
1011,"Daniel Jolly",205,73,75,"Orthodox","1984-09-03","male"
1012,"Jon Jones",248,76,84,"Orthodox","1987-07-19","male"
1014,"Trevin Jones",135,67,70,"Southpaw","1990-08-04","male"
1015,"Mason Jones",155,70,74,"Orthodox","1995-04-26","male"
1016,"Jocelyn Jones-Lybarger",115,67,64,"Orthodox","1985-10-04","female"
1017,"Shawn Jordan",260,72,75,"Southpaw","1984-10-21","male"
1018,"Ivan Jorge",155,69,73,"Orthodox","1980-11-07","male"
1019,"Scott Jorgensen",135,65,66,"Orthodox","1982-09-17","male"
1020,"Krzysztof Jotko",185,73,77,"Southpaw","1989-08-19","male"
1021,"Alan Jouban",170,72,73,"Southpaw","1981-11-25","male"
1022,"Charles Jourdain",145,69,69,"Switch","1995-11-27","male"
1024,"Anshul Jubli",155,72,69,"Switch","1995-01-13","male"
1025,"Luke Jumeau",170,71,72,"Orthodox","1988-02-12","male"
1026,"Chan Sung Jung",145,67,72,"Orthodox","1987-03-17","male"
1027,"Da Woon Jung",205,76,78,"Orthodox","1993-12-07","male"
1028,"Myles Jury",145,70,73,"Orthodox","1988-10-31","male"
1029,"Cristiane Justino",145,68,68,"Orthodox","1985-07-09","female"
1031,"Saidyokub Kakhramonov",135,68,69,"Orthodox","1995-11-14","male"
1032,"Kai Kamaka",145,67,69,"Orthodox","1995-01-05","male"
1034,"Martin Kampmann",170,72,72,"Orthodox","1982-04-17","male"
1036,"Bharat Kandare",135,67,72,"Orthodox","1987-06-20","male"
1037,"Masanori Kanehara",135,67,67,"Orthodox","1982-11-19","male"
1038,"Denis Kang",185,71,77,"Orthodox","1977-09-17","male"
1039,"Kyung Ho Kang",135,69,73,"Orthodox","1987-09-09","male"
1040,"Manel Kape",125,65,68,"Southpaw","1993-11-14","male"
1041,"Kai Kara-France",125,64,69,"Orthodox","1993-03-26","male"
1042,"Alex Karalexis",155,68,66,"Orthodox","1977-09-20","male"
1043,"Impa Kasanganay",170,71,75,"Orthodox","1994-01-17","male"
1045,"Nadia Kassem",125,65,66,"Southpaw","1995-11-15","female"
1046,"Brad Katona",135,66,64,"Orthodox","1991-12-19","male"
1047,"Calvin Kattar",145,71,72,"Orthodox","1988-03-26","male"
1048,"Sarah Kaufman",135,65,66,"Orthodox","1985-09-20","female"
1050,"Tatsuya Kawajiri",145,67,69,"Orthodox","1978-05-08","male"
1051,"Toshiomi Kazama",135,67,69,"Orthodox","1997-05-15","male"
1052,"Chris Kelades",125,67,68,"Orthodox","1981-02-21","male"
1053,"Brian Kelleher",135,66,66,"Switch","1986-08-19","male"
1054,"Tony Kelley",135,69,70,"Switch","1987-01-21","male"
1055,"Paul Kelly",155,69,70,"Orthodox","1984-09-12","male"
1056,"Daniel Kelly",185,72,70,"Southpaw","1977-10-31","male"
1057,"Tim Kennedy",185,71,74,"Orthodox","1979-09-01","male"
1058,"Jeremy Kennedy",145,71,71,"Orthodox","1992-09-16","male"
1059,"Casey Kenney",135,67,68,"Southpaw","1991-03-20","male"
1062,"Rustam Khabilov",155,68,73,"Orthodox","1986-11-04","male"
1063,"Sergey Khandozhko",170,73,74,"Orthodox","1992-05-19","male"
1065,"Aliaskhab Khizriev",185,69,74,"Southpaw","1990-08-24","male"
1067,"Pannie Kianzad",135,67,66,"Orthodox","1991-12-08","female"
1068,"Katsunori Kikuno",145,68,66,"Orthodox","1981-10-31","male"
1069,"Jacob Kilburn",145,69,72,"Orthodox","1995-06-28","male"
